Auto Impedances,,,,,,Rail Access Impedances,,,,,,Air Access Impedances,,,,,,Bus Access Impedances,,,,
ZONE 1,ZONE 2,ZONE PAIR,Dist (mile),CongTT (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min),,Zone,Station,ZoneSta,Dist (mile),Time (min)
102,157,102157,309.0503083,342.3447792,,103,MSP,103MSP,373.0403474,383.4841302,,112,IMT,112IMT,267.5485603,253.3765391,,106,MNM,106MNM,105.2708029,109.381237
102,158,102158,384.3002395,419.1282238,,103,RCK,103RCK,379.4580406,383.6541648,,112,MSP,112MSP,326.149273,290.2407016,,106,SNY,106SNY,110.1717723,110.6044288
102,159,102159,278.6010665,312.7978893,,103,MSL,103MSL,374.9878243,385.5393827,,112,DLH,112DLH,400.6494548,377.3101573,,106,MSN,106MSN,130.2350255,119.1092143
102,160,102160,350.5814804,388.5717798,,103,SCD,103SCD,391.6948963,390.9851576,,113,RST,113RST,10.70422655,12.65899444,,106,SMD,106SMD,130.4012182,119.3086455
102,161,102161,277.0530063,290.9073424,,103,CHI,103CHI,407.8946612,397.2203206,,113,LSE,113LSE,65.32373644,60.11229153,,106,ABB,106ABB,115.4166429,119.8014241
102,162,102162,139.2162448,157.1144492,,103,RMN,103RMN,416.358336,430.2076697,,113,MSP,113MSP,83.60632743,86.12439292,,106,HDS,106HDS,132.7155767,135.5132855
102,163,102163,224.1798012,247.1745813,,104,RMN,104RMN,36.60360628,37.45518378,,113,EAU,113EAU,120.3536277,121.4379247,,106,LLD,106LLD,135.2847413,138.0109013
102,164,102164,329.9287348,345.5441509,,104,WIN,104WIN,48.11169718,51.34709466,,113,MSN,113MSN,193.6250357,171.1291908,,106,WSJ,106WSJ,134.4742108,141.6466002
102,165,102165,263.9063668,293.132975,,104,LSE,104LSE,59.24688304,64.89829431,,113,ATW,113ATW,222.6331605,214.2401615,,106,MSP,106MSP,139.9900832,147.0211309
102,166,102166,337.9647232,378.5775055,,104,RDW,104RDW,82.92640018,85.879382,,113,DLH,113DLH,245.6535093,230.3325369,,106,WIT,106WIT,140.7446105,151.4598826
102,167,102167,161.76036,181.0146694,,104,TOH,104TOH,103.9712041,99.03046402,,113,GRB,113GRB,243.6840919,239.2173882,,106,MIU,106MIU,160.2787268,153.2470443
102,168,102168,258.0223006,285.9393784,,104,MSL,104MSL,113.838118,115.4451176,,113,MKE,113MKE,270.1608474,242.90455,,106,MNA,106MNA,160.8819363,156.4766538
102,169,102169,235.5584184,262.9920998,,104,MSP,104MSP,117.5368427,119.3992675,,113,RFD,113RFD,275.5941605,246.3387433,,106,WKS,106WKS,181.0648306,163.2308664
102,170,102170,292.2013761,324.4176411,,104,EUC,104EUC,119.3326936,124.604054,,113,ORD,113ORD,326.7351605,293.4812004,,106,SHB,106SHB,175.6337579,174.0187529
102,171,102171,259.7300145,288.932836,,104,MNM,104MNM,119.674877,126.653565,,113,MDW,113MDW,343.8709539,312.8257525,,106,MKE,106MKE,193.407025,175.7073381
102,172,102172,225.3352558,250.6731414,,104,CHP,104CHP,124.7426424,131.0959925,,113,IMT,113IMT,348.1695059,344.808194,,106,MKA,106MKA,199.2350266,181.4010623
102,173,102173,149.6435364,164.1884642,,104,WDL,104WDL,148.478272,136.9710374,,114,IMT,114IMT,101.4095013,103.1005273,,106,BDU,106BDU,176.4559458,181.7820179
102,174,102174,346.5401731,366.2507127,,104,WSF,104WSF,163.8874247,153.8379756,,114,DLH,114DLH,192.7288233,198.2292736,,106,GBY,106GBY,183.3222864,185.7711481
102,175,102175,304.6199944,318.9072835,,104,POG,104POG,165.7456539,156.121531,,114,GRB,114GRB,208.4249152,210.9548241,,106,MTC,106MTC,189.5881416,191.7593951
102,176,102176,224.4988712,258.2609232,,104,SNY,104SNY,147.5682606,156.7544294,,114,ATW,114ATW,231.8871534,234.6168037,,106,CCL,106CCL,255.7021995,232.4480014
102,177,102177,178.5891264,197.2307591,,104,SVU,104SVU,175.4580341,177.3626418,,114,EAU,114EAU,253.2106863,258.4917159,,106,CHI,106CHI,270.1242306,247.3444534
102,178,102178,151.2655313,167.5804507,,104,SVP,104SVP,175.7718717,177.739247,,114,MSN,114MSN,306.1040285,294.1896097,,107,MNM,107MNM,6.312598511,7.055079357
102,179,102179,324.6228382,359.7618035,,104,ABB,104ABB,166.3821313,178.9222092,,114,LSE,114LSE,307.9877293,311.7035468,,107,EUC,107EUC,27.99978188,25.92881368
102,180,102180,307.3098947,341.8542247,,104,MSN,104MSN,175.8040486,181.9433293,,114,MSP,114MSP,313.1746414,321.6262603,,107,CHP,107CHP,30.39855541,30.84185621
102,181,102181,337.4522292,370.9037456,,104,SMD,104SMD,177.3968559,182.9726981,,114,MKE,114MKE,331.4845334,321.9630289,,107,HDS,107HDS,41.34556383,36.37719241
102,182,102182,60.15911576,66.62642733,,104,CBS,104CBS,197.1051377,186.5051299,,114,RST,114RST,361.4267663,367.670905,,107,LLD,107LLD,43.91472845,38.87480818
102,183,102183,317.5216785,337.5302121,,104,SCD,104SCD,188.4673915,187.4803053,,114,RFD,114RFD,388.0731534,369.3991622,,107,SNY,107SNY,53.99117366,54.00440223
102,184,102184,249.4045602,280.4429566,,104,WAU,104WAU,195.6706239,193.6498031,,114,ORD,114ORD,406.4998466,393.0545417,,107,MIU,107MIU,65.31571399,59.44705685
102,185,102185,44.84088366,52.8597514,,104,BVD,104BVD,207.100308,197.712664,,114,MDW,114MDW,423.0110532,412.4595897,,107,MSP,107MSP,64.75707038,60.58165513
102,186,102186,233.8379616,262.8890115,,104,WPN,104WPN,207.4964546,198.142949,,115,LSE,115LSE,48.76203967,52.91445489,,107,MNA,107MNA,69.38292348,63.51426634
102,187,102187,296.9354386,327.772124,,104,WSU,104WSU,197.8808113,198.2146295,,115,MSN,115MSN,97.97041135,105.2073357,,107,WIN,107WIN,77.87577832,82.36154968
102,188,102188,256.3145944,289.6890699,,104,OSU,104OSU,205.9004418,202.2555492,,115,RST,115RST,113.2520767,108.2628339,,107,ABB,107ABB,84.14734424,84.16057281
102,189,102189,267.4536111,282.6854795,,104,OSH,104OSH,209.4930676,203.0592985,,115,EAU,115EAU,122.0859309,119.4118179,,107,TOH,107TOH,107.1762714,94.54914396
102,190,102190,305.7514467,347.1832137,,104,FDL,104FDL,211.6833426,203.3444692,,115,ATW,115ATW,149.5055362,161.4013635,,107,RMN,107RMN,105.3803068,105.847054
102,191,102191,133.8929547,152.8263233,,104,WSJ,104WSJ,195.4246991,206.6269697,,115,MKE,115MKE,172.0552231,173.5124031,,107,LSE,107LSE,112.9745925,110.8323578
102,192,102192,332.50089,369.945017,,104,JVL,104JVL,232.8125337,210.2459622,,115,RFD,115RFD,175.3465362,174.8290492,,107,LUW,107LUW,113.9266262,112.2175983
102,193,102193,165.0638628,178.0674206,,104,WIT,104WIT,212.5630988,217.9852832,,115,MSP,115MSP,191.3759517,189.4862351,,107,WSJ,107WSJ,115.7926122,116.2717244
102,194,102194,175.9187847,196.284506,,104,APP,104APP,224.6833403,221.1598275,,115,GRB,115GRB,178.1546049,190.0684458,,107,WDL,107WDL,151.8101851,132.2317219
102,195,102195,361.4451982,402.4575202,,104,BET,104BET,250.2404278,226.6373714,,115,ORD,115ORD,226.4875362,221.9715063,,107,WIT,107WIT,142.3040119,142.3172404
102,196,102196,345.5996554,364.752856,,104,SHB,104SHB,247.4522462,240.5441535,,115,MDW,115MDW,243.6233296,241.3160584,,107,BDU,107BDU,178.6490414,179.1870699
102,197,102197,359.4589368,380.3899474,,104,RCK,104RCK,266.5250983,241.8109554,,115,DLH,115DLH,283.0651336,283.6427272,,107,MSN,107MSN,205.3854269,180.8952994
102,198,102198,242.5225758,268.0300687,,104,MKE,104MKE,265.2255134,242.2327388,,115,IMT,115IMT,280.0638815,292.0261778,,107,SMD,107SMD,205.5516196,181.0947306
102,199,102199,257.8760702,285.0433905,,104,DPE,104DPE,247.9849423,243.9544166,,116,MDW,116MDW,35.02277546,38.21933413,,107,GBY,107GBY,205.5366878,207.527615
102,200,102200,198.7866773,222.815825,,104,SHW,104SHW,244.0098887,245.2904556,,116,ORD,116ORD,46.29298208,49.23198208,,107,WKS,107WKS,256.215232,225.0169515
103,104,103104,412.4635047,477.2920033,,104,MKA,104MKA,271.0535149,247.9264629,,116,RFD,116RFD,97.64698208,96.35849636,,107,SHB,107SHB,250.7841593,235.804838
103,105,103105,355.5103442,402.999113,,104,GBY,104GBY,255.1407747,252.2965487,,116,MKE,116MKE,119.4546689,118.8095265,,107,MKE,107MKE,268.5574264,237.4934233
103,106,103106,354.9390164,406.5449597,,104,DUL,104DUL,271.1578646,254.4876973,,116,MSN,116MSN,162.418107,160.0970748,,107,MTC,107MTC,243.928543,240.6060309
103,107,103107,316.1090292,359.4920545,,104,MTC,104MTC,261.40663,258.2847958,,116,ATW,116ATW,230.2079821,230.9586106,,107,MKA,107MKA,274.3854279,243.1871474
103,108,103108,321.9906539,369.0168855,,104,DUU,104DUU,274.2887118,258.4177693,,116,GRB,116GRB,247.3490507,234.6864645,,107,CCL,107CCL,330.8526008,294.2340866
103,109,103109,432.4852281,491.6418532,,104,SVT,104SVT,283.6697633,264.7752121,,116,LSE,116LSE,291.636558,270.3078732,,107,CHI,107CHI,345.274632,309.1305386
103,110,103110,447.9080997,484.146232,,104,OCO,104OCO,278.8788519,279.7805454,,116,EAU,116EAU,335.5444492,308.7083427,,108,TOH,108TOH,25.81464669,23.01280931
103,111,103111,275.8417662,310.9157194,,104,MWI,104MWI,299.6913644,300.5930579,,116,RST,116RST,359.369595,328.4851378,,108,EUC,108EUC,54.59084282,47.89794953
103,112,103112,357.4574385,382.0002854,,104,GLN,104GLN,297.5452812,301.5805929,,116,IMT,116IMT,348.2543274,335.6401964,,108,CHP,108CHP,60.00079155,54.389888
103,113,103113,410.8863841,470.3798287,,104,CHI,104CHI,309.4167189,311.2894515,,116,MSP,116MSP,422.0234701,385.8697962,,108,LSE,108LSE,56.81982861,55.17775066
103,114,103114,93.98307009,108.2261441,,104,LAN,104LAN,375.404079,388.9901387,,116,DLH,116DLH,496.5236519,472.9392519,,108,LUW,108LUW,57.77186234,56.56299113
103,115,103115,365.3767598,423.625968,,104,EMI,104EMI,389.6402511,391.6647023,,117,MSP,117MSP,47.05669839,53.16222986,,108,WDL,108WDL,70.44856038,60.69538726
103,116,103116,438.1632056,472.4903085,,104,HKM,104HKM,383.6496878,397.782283,,117,EAU,117EAU,127.0226535,126.4377474,,108,WIN,108WIN,57.23901446,61.11554251
103,117,103117,393.2814099,451.4305433,,104,HGH,104HGH,384.2122471,398.3849,,117,RST,117RST,132.6725735,142.3036025,,108,SNY,108SNY,71.4304098,69.42554312
103,118,103118,351.3352065,376.9408449,,104,MQT,104MQT,399.850813,420.2729972,,117,DLH,117DLH,178.0758562,174.2447857,,108,MNM,108MNM,77.35883465,69.44045141
103,119,103119,391.5382235,420.3650682,,105,RDW,105RDW,17.63080204,17.81615846,,117,LSE,117LSE,192.8157623,193.7394779,,108,ABB,108ABB,75.90928047,80.49028391
103,120,103120,316.8946267,340.230789,,105,MNM,105MNM,35.7097164,38.19775561,,117,MSN,117MSN,297.9700615,271.6438344,,108,HDS,108HDS,115.0748,99.79473848
103,121,103121,403.3385246,455.797501,,105,MSP,105MSP,41.42499673,47.03028595,,117,ATW,117ATW,297.8951864,293.788644,,108,LLD,108LLD,117.6439646,102.2923543
103,122,103122,421.1597148,455.8285801,,105,MSL,105MSL,45.88551985,50.25876679,,117,GRB,117GRB,307.143255,308.2404692,,108,WSJ,108WSJ,104.9518483,108.1950445
103,123,103123,266.7441268,303.6889722,,105,EUC,105EUC,53.27146697,58.16702806,,117,IMT,117IMT,327.7805317,334.8464644,,108,RMN,108RMN,108.3383179,109.0106781
103,124,103124,340.764867,385.5830899,,105,CHP,105CHP,67.29848176,64.72528184,,117,MKE,117MKE,374.5058732,343.4191936,,108,MSN,108MSN,124.0238022,109.3589648
103,125,103125,378.04566,437.897952,,105,RMN,105RMN,64.16023312,67.45819386,,117,RFD,117RFD,379.9391864,346.8533869,,108,SMD,108SMD,124.1899949,109.558396
103,126,103126,232.2051548,270.5585274,,105,WIN,105WIN,76.08546341,81.52404198,,117,ORD,117ORD,431.0801864,393.995844,,108,MIU,108MIU,139.0449501,122.8646029
103,127,103127,287.921447,309.3376112,,105,SNY,105SNY,90.89110001,87.88782786,,117,MDW,117MDW,448.2159797,413.3403961,,108,WIT,108WIT,112.812248,123.2515683
103,128,103128,267.3199219,291.0020336,,105,LSE,105LSE,108.0615188,108.9508692,,118,MKE,118MKE,32.62666982,31.94637774,,108,MSP,108MSP,138.4863065,123.9992012
103,129,103129,300.4346754,331.6686624,,105,SCD,105SCD,116.3267934,116.0448263,,118,ORD,118ORD,51.90001704,51.42287833,,108,MNA,108MNA,143.1121596,126.9318124
103,130,103130,401.9128772,457.1899073,,105,ABB,105ABB,121.0472706,118.0439984,,118,MDW,118MDW,68.41122366,70.82792627,,108,WKS,108WKS,174.8536073,153.4806169
103,131,103131,258.3861093,292.7945855,,105,TOH,105TOH,120.8649565,119.089696,,118,RFD,118RFD,80.87801704,78.1365069,,108,BDU,108BDU,149.1572775,160.1213978
103,132,103132,256.9771295,293.3041248,,105,WSJ,105WSJ,152.6925385,150.15515,,118,MSN,118MSN,91.76514192,90.7595165,,108,SHB,108SHB,169.4225346,164.2685034
103,133,103133,211.3030227,239.5547673,,105,SVU,105SVU,149.0546322,155.0797355,,118,ATW,118ATW,138.888983,142.9823451,,108,MKE,108MKE,187.1958017,165.9570886
103,134,103134,186.0467935,212.9788553,,105,WSU,105WSU,158.3655905,155.3623184,,118,GRB,118GRB,160.5210516,147.8233157,,108,GBY,108GBY,153.9349239,166.5227611
103,135,103135,394.7440785,442.5881687,,105,SVP,105SVP,149.3684699,155.4563406,,118,LSE,118LSE,220.9835929,200.9703149,,108,MKA,108MKA,193.0238032,171.6508128
103,136,103136,351.7883442,395.0881985,,105,WDL,105WDL,165.4988702,156.772274,,118,EAU,118EAU,264.8914842,239.3707844,,108,MTC,108MTC,179.1509183,176.6669249
103,137,103137,318.8991894,365.5697273,,105,WSF,105WSF,180.9080229,173.6392122,,118,IMT,118IMT,261.4263283,248.7770477,,108,CCL,108CCL,249.4909761,222.6977519
103,138,103138,319.5018299,350.8189285,,105,POG,105POG,182.766252,175.9227675,,118,RST,118RST,288.7166299,259.1475795,,108,CHI,108CHI,263.9130073,237.5942039
103,139,103139,180.311256,206.4738472,,105,WIT,105WIT,179.2039382,176.2006661,,118,MSP,118MSP,351.370505,316.5322379,,109,RMN,109RMN,18.96311705,19.38833955
103,140,103140,413.3804967,449.9686944,,105,DUL,105DUL,174.7422665,176.6579958,,118,DLH,118DLH,425.8706869,403.6016936,,109,WIN,109WIN,69.55842051,65.79067513
103,141,103141,336.9446793,389.65071,,105,DUU,105DUU,177.8731137,180.5880678,,119,ORD,119ORD,16.289,18.3996,,109,LSE,109LSE,89.14840274,81.80065381
103,142,103142,311.932252,355.3202023,,105,WAU,105WAU,174.976222,181.7277877,,119,MDW,119MDW,33.41979338,38.80015206,,109,MSP,109MSP,76.03911935,81.83161685
103,143,103143,365.3413092,409.6988625,,105,MSN,105MSN,219.074112,205.4358515,,119,RFD,119RFD,65.277,63.15945714,,109,MIU,109MIU,79.74451516,83.87858788
103,144,103144,214.4308619,241.7038904,,105,SMD,105SMD,219.2403047,205.6352827,,119,MKE,119MKE,72.82968685,71.42294438,,109,LUW,109LUW,90.53757264,84.09657197
103,145,103145,387.561321,438.2903452,,105,SHW,105SHW,208.3315131,205.7176767,,119,MSN,119MSN,130.1751249,123.2738927,,109,LLD,109LLD,79.24752961,86.63599029
103,146,103146,302.1650318,343.4166582,,105,CBS,105CBS,214.1257359,206.3063664,,119,ATW,119ATW,183.583,183.5720286,,109,MNA,109MNA,80.34772465,87.10819737
103,147,103147,341.3869259,387.389171,,105,OSU,105OSU,217.8940399,216.2998533,,119,GRB,119GRB,200.7240687,187.2998824,,109,HDS,109HDS,81.38562589,88.6633497
103,148,103148,362.1025458,411.7605451,,105,BVD,105BVD,224.1209061,217.5139005,,119,LSE,119LSE,259.3935759,233.4846911,,109,TOH,109TOH,125.4179274,113.4740445
103,149,103149,244.0616233,281.026448,,105,WPN,105WPN,224.5170527,217.9441855,,119,EAU,119EAU,303.3014672,271.8851606,,109,MNM,109MNM,112.6846003,118.7820649
103,150,103150,434.0250494,488.5431155,,105,OSH,105OSH,220.4026657,218.8613091,,119,IMT,119IMT,301.6293453,288.2536144,,109,EUC,109EUC,140.779417,139.0476345
103,151,103151,224.7078406,260.7518028,,105,APP,105APP,213.0809385,220.4787029,,119,RST,119RST,327.1266129,291.6619558,,109,CHP,109CHP,144.2733657,145.3095912
103,152,103152,360.0668497,406.7098284,,105,FDL,105FDL,228.7039408,223.1457057,,119,MSP,119MSP,389.780488,349.0466141,,109,WDL,109WDL,169.9249954,151.4146179
103,153,103153,383.2585519,428.673016,,105,JVL,105JVL,249.8331318,230.0471988,,119,DLH,119DLH,464.2806698,436.1160698,,109,SNY,109SNY,167.8659839,168.4721372
103,154,103154,409.3925867,455.567762,,105,DPE,105DPE,230.6785405,240.3385102,,120,MKE,120MKE,7.604283655,9.021231966,,109,ABB,109ABB,187.8288546,193.3657897
103,155,103155,282.4551059,323.2052957,,105,GBY,105GBY,242.4366141,241.4110407,,120,MSN,120MSN,70.57352808,64.70829084,,109,MSN,109MSN,223.5002372,200.0781954
103,156,103156,409.3360559,464.824467,,105,BET,105BET,267.2610259,246.4386079,,120,ORD,120ORD,80.9375968,78.45354473,,109,SMD,109SMD,223.6664299,200.2776266
103,157,103157,349.4163085,397.8324817,,105,OCO,105OCO,246.9145499,247.8123505,,120,RFD,120RFD,96.0795968,89.58360188,,109,WSJ,109WSJ,216.8714225,221.0705502
103,158,103158,424.6662397,474.6159263,,105,SHB,105SHB,264.4728444,260.34539,,120,MDW,120MDW,97.44880342,97.85859268,,109,WIT,109WIT,234.0098221,232.4288637
103,159,103159,330.4770667,378.7078718,,105,RCK,105RCK,283.5456964,261.612192,,120,ATW,120ATW,105.9684032,107.9850838,,109,WKS,109WKS,274.3300423,244.1998475
103,160,103160,400.1709665,440.2225026,,105,MKE,105MKE,282.2461115,262.0339753,,120,GRB,120GRB,126.0804719,114.4505377,,109,SHB,109SHB,268.8989696,254.987734
103,161,103161,341.8270065,366.5817049,,105,MTC,105MTC,257.6172281,265.146583,,120,LSE,120LSE,199.7999791,177.9672087,,109,MKE,109MKE,286.6722367,256.6763193
103,162,103162,203.9902449,232.7888118,,105,MWI,105MWI,265.7122038,266.6100044,,120,IMT,120IMT,226.9857485,215.4042696,,109,MKA,109MKA,292.5002382,262.3700434
103,163,103163,288.9538014,322.8489439,,105,MKA,105MKA,288.074113,267.7276995,,120,EAU,120EAU,243.7078703,216.3676782,,109,BDU,109BDU,269.7211575,262.750999
103,164,103164,394.702735,421.2185134,,105,SVT,105SVT,300.6903614,284.5764486,,120,RST,120RST,267.5330161,236.1444734,,109,GBY,109GBY,276.587498,266.7401292
103,165,103165,328.680367,368.8073376,,105,LAN,105LAN,309.8319184,317.6515172,,120,MSP,120MSP,330.1868912,293.5291317,,109,MTC,109MTC,282.8533533,272.7283763
103,166,103166,326.2827234,368.223908,,105,GLN,105GLN,347.0918794,323.962232,,120,DLH,120DLH,404.687073,380.5985874,,109,CCL,109CCL,348.9674111,313.4169825
103,167,103167,226.5343602,256.6890319,,105,HKM,105HKM,318.0775272,326.4436615,,121,MSP,121MSP,33.20881315,34.77859748,,109,CHI,109CHI,363.3894423,328.3134346
103,168,103168,322.7963008,361.613741,,105,HGH,105HGH,318.6400865,327.0462785,,121,RST,121RST,89.67968822,93.68167923,,110,CHI,110CHI,41.00343847,44.97361759
103,169,103169,275.9244186,318.4798023,,105,EMI,105EMI,329.9030906,331.3906046,,121,EAU,121EAU,115.3117683,110.1911151,,110,CCL,110CCL,54.4354696,57.8090696
103,170,103170,280.5193763,314.0640437,,105,CHI,105CHI,358.9633171,333.6710906,,121,LSE,121LSE,149.822877,145.1175546,,110,MKA,110MKA,127.8871098,127.9371384
103,171,103171,248.0480147,278.5792385,,105,MQT,105MQT,342.8976524,352.734006,,121,DLH,121DLH,200.346971,185.5805126,,110,MKE,110MKE,135.5551083,135.7142143
103,172,103172,290.109256,326.347504,,106,LSE,106LSE,9.222605292,10.83343103,,121,MSN,121MSN,286.2591762,255.397202,,110,WKS,110WKS,145.0968384,145.146867
103,173,103173,214.4175366,239.8628268,,106,TOH,106TOH,32.15271579,32.50506336,,121,ATW,121ATW,286.1843011,277.5420116,,110,SMD,110SMD,180.9714508,174.4901086
103,174,103174,411.3141733,441.9250753,,106,WIN,106WIN,33.70762306,34.07476664,,121,GRB,121GRB,295.4323698,291.9938369,,110,MSN,110MSN,186.8261088,180.9796315
103,175,103175,369.3939946,394.581646,,106,RMN,106RMN,75.64009461,69.25598964,,121,MKE,121MKE,362.794988,327.1725612,,110,SHB,110SHB,192.3659112,188.0649753
103,176,103176,278.6438714,320.0187628,,106,WDL,106WDL,76.6597837,70.44563676,,121,RFD,121RFD,368.2283011,330.6067545,,110,MTC,110MTC,216.7242249,209.0443518
103,177,103177,243.3631266,272.9051216,,106,WSF,106WSF,92.06893638,87.31257498,,121,IMT,121IMT,337.8376464,338.816426,,110,WDL,110WDL,234.908867,222.1229337
103,178,103178,191.6315315,223.0681532,,106,EUC,106EUC,93.3322053,89.07683519,,121,ORD,121ORD,419.3693011,377.7492116,,110,GBY,110GBY,253.6893827,243.1338268
103,179,103179,364.9888384,415.249506,,106,POG,106POG,93.92716554,89.59613034,,121,MDW,121MDW,436.5050945,397.0937637,,110,TOH,110TOH,280.7547991,261.5549836
103,180,103180,372.0838949,417.5285872,,106,CHP,106CHP,98.74215403,95.56877366,,122,RFD,122RFD,41.79949128,37.380177,,110,BDU,110BDU,281.8390291,270.8984291
103,181,103181,377.8182293,426.3914482,,106,RDW,106RDW,95.97288851,97.0769489,,122,ORD,122ORD,57.50450872,55.23188015,,110,LSE,110LSE,319.1012744,295.241554
103,182,103182,124.9331159,142.3007899,,106,MNM,106MNM,105.2708029,109.381237,,122,MDW,122MDW,54.9003021,55.8328322,,110,WIT,110WIT,294.1470586,296.0617538
103,183,103183,382.2956786,413.2045747,,106,SNY,106SNY,110.1717723,110.6044288,,122,MSN,122MSN,112.9836162,103.7806126,,110,LUW,110LUW,320.0533081,296.6267945
103,184,103184,314.1785604,356.1173191,,106,SVU,106SVU,103.6395458,110.8372411,,122,MKE,122MKE,105.8661781,107.4735006,,110,WSJ,110WSJ,327.9202941,306.1915205
103,185,103185,45.27611617,54.3313394,,106,SVP,106SVP,103.9533834,111.2138463,,122,ATW,122ATW,199.4164913,194.9738627,,110,WIN,110WIN,343.0112921,318.1492896
103,186,103186,278.1439617,319.2472541,,106,MSN,106MSN,130.2350255,119.1092143,,122,LSE,122LSE,242.2020672,213.9914109,,110,EUC,110EUC,358.5172886,328.404771
103,187,103187,337.3014388,383.2598266,,106,SMD,106SMD,130.4012182,119.3086455,,122,GRB,122GRB,230.3455599,219.5394386,,110,ABB,110ABB,343.4247262,328.5941262
103,188,103188,321.0885946,365.3634324,,106,ABB,106ABB,115.4166429,119.8014241,,122,EAU,122EAU,286.1099584,252.3918804,,110,CHP,110CHP,363.9272373,334.8967095
