Ticker,Company Name,Currency,Exchange,Country/Region,Type,Price,Avg Vol
AHLN LN Equity,Koninklijke Ahold Delhaize NV,EUR,LN,NL,Common Stock,#N/A N/A,#N/A N/A
ARGXEUR EZ Equity,Argenx SE,EUR,EZ,NL,Common Stock,293,126258.4
ASAIGBX EU Equity,ASA International Group PLC,GBp,EU,NL,Common Stock,101,147539.5
ASMA TQ Equity,ASM International NV,EUR,TQ,NL,Common Stock,289.725,192.6667
ASML XL Equity,ASML Holding NV,EUR,XL,NL,Common Stock,536.9,420900.5
ASMLA S4 Equity,ASML Holding NV,EUR,S4,NL,Common Stock,537.15,7039
AVS GF Equity,ASM International NV,EUR,GF,NL,Common Stock,290.05,315.7333
AVTXA QE Equity,Avantium N.V.,EUR,QE,NL,Common Stock,3.04,182.3667
BOKA X2 Equity,Boskalis Westminster,EUR,X2,NL,Common Stock,32.34,33607.73
BOKA XV Equity,Boskalis Westminster,EUR,XV,NL,Common Stock,32.34,181622.9
BSIB SW Equity,BE Semiconductor Industries NV,CHF,SW,NL,Common Stock,60.351,10
CLRW US Equity,ClearWave NV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
CTPNVA L1 Equity,CTP NV,EUR,L1,NL,Common Stock,13.04,21425.83
CTPNVCZK EZ Equity,CTP NV,CZK,EZ,NL,Common Stock,327,1194.667
DL EU Equity,Delta Lloyd NV,EUR,EU,NL,Common Stock,#N/A N/A,#N/A N/A
ENXB GZ Equity,Euronext NV,EUR,GZ,NL,Common Stock,80.68,61.53333
ENXEUR EZ Equity,Euronext NV,EUR,EZ,NL,Common Stock,80.6,236680.6
EXOM I2 Equity,EXOR NV,EUR,I2,NL,Common Stock,68.96,81416.5
F3DC GR Equity,Fugro NV,EUR,GR,NL,Common Stock,13.89,254.1
FFARMA EB Equity,ForFarmers NV,EUR,EB,NL,Common Stock,2.957,42151.27
FUR EO Equity,Fugro NV,EUR,EO,NL,Common Stock,#N/A N/A,#N/A N/A
GTO EO Equity,Gemalto Holding BV,EUR,EO,NL,Common Stock,#N/A N/A,#N/A N/A
HEIA XL Equity,Heineken NV,EUR,XL,NL,Common Stock,93.42,338001.3
HEIAA I2 Equity,Heineken NV,EUR,I2,NL,Common Stock,93.28,349619.9
IHCB GR Equity,SBM Offshore NV,EUR,GR,NL,Common Stock,15.215,25.06667
INGA AV Equity,ING Groep NV,EUR,AV,NL,Common Stock,10.752,2870.7
KBWA GF Equity,Boskalis Westminster,EUR,GF,NL,Common Stock,32.26,30.5
KENDR EU Equity,Kendrion NV,EUR,EU,NL,Common Stock,17.92,14298.07
LIGHTA IX Equity,Signify NV,EUR,IX,NL,Common Stock,36.63,266.5333
LVIDE EZ Equity,Lavide Holding NV,EUR,EZ,NL,Common Stock,0.41,8052.367
NIMH NA Equity,NIM Holding BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
NXPIN L3 Equity,NXP Semiconductors NV,USD,L3,NL,Common Stock,#N/A N/A,#N/A N/A
OCIA TQ Equity,OCI NV,EUR,TQ,NL,Common Stock,35.33,295.2333
OTRN NA Equity,Otra NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
PHIA AV Equity,Koninklijke Philips NV,EUR,AV,NL,Common Stock,23.72,538.2
PHIA EZ Equity,Koninklijke Philips NV,EUR,EZ,NL,Common Stock,23.635,5185014
PHIAUSD EU Equity,Koninklijke Philips NV,USD,EU,NL,Common Stock,#N/A N/A,#N/A N/A
PRXA BQ Equity,Prosus NV,EUR,BQ,NL,Common Stock,48.15,32890.67
PRXA T1 Equity,Prosus NV,EUR,T1,NL,Common Stock,47.96,213731.8
RASA FP Equity,Rodamco Asia NV,EUR,FP,NL,Common Stock,#N/A N/A,#N/A N/A
SAE QT Equity,Shop Apotheke Europe NV,EUR,QT,NL,Common Stock,99.2,664.6334
STLA IF Equity,Stellantis NV,EUR,IF,NL,Common Stock,14.07,135685.6
TKWYA S1 Equity,Just Eat Takeaway.com NV,EUR,S1,NL,Common Stock,24.71,1805.533
UMG AV Equity,Universal Music Group NV,EUR,AV,NL,Common Stock,20.785,0
UMGEUR X2 Equity,Universal Music Group NV,EUR,X2,NL,Common Stock,21.185,415992.9
UMGN MM Equity,Universal Music Group NV,MXN,MM,NL,Common Stock,592.93,0
VEONEUR EU Equity,VEON Ltd,EUR,EU,NL,Common Stock,0.604,31752.6
VNX SW Equity,NXP Semiconductors NV,CHF,SW,NL,Common Stock,#N/A N/A,#N/A N/A
0699453D NA Equity,Draka Holding BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
0LNT LN Equity,Fugro NV,EUR,LN,NL,Common Stock,#N/A N/A,#N/A N/A
0NMU LI Equity,Wolters Kluwer NV,EUR,LI,NL,Common Stock,92.33,347316.2
0QVU LI Equity,IMCD NV,EUR,LI,NL,Common Stock,139.925,15036.57
0RAB LN Equity,Cnova NV,EUR,LN,NL,Common Stock,#N/A N/A,#N/A N/A
0VD GS Equity,Universal Music Group NV,EUR,GS,NL,Common Stock,21.1,45.16667
1169Z NA Equity,METRO Finance BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1251Z NA Equity,Fortis Investments,ANG,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1259Z NA Equity,Allianz Nederland Groep NV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
1859992D US Equity,AVG Technologies NV,USD,US,NL,Common Stock,#N/A N/A,#N/A N/A
1874508D IM Equity,Stellantis NV,EUR,IM,NL,Common Stock,#N/A N/A,#N/A N/A
3BY3 TH Equity,Brunel International NV,EUR,TH,NL,Common Stock,10.68,400.3667
3YZ TH Equity,CTP NV,EUR,TH,NL,Common Stock,13,488.9
8AC TH Equity,Amsterdam Commodities NV,EUR,TH,NL,Common Stock,23.9,211.0667
9EN GR Equity,Pharvaris NV,EUR,GR,NL,Common Stock,16.3,0
AALB EZ Equity,Aalberts NV,EUR,EZ,NL,Common Stock,47.46,304805.8
AALBGBX EU Equity,Aalberts NV,GBp,EU,NL,Common Stock,#N/A N/A,#N/A N/A
ACNFF UV Equity,Amsterdam Commodities NV,USD,UV,NL,Common Stock,22.64,12.0666666
ADYENEUR EZ Equity,Adyen NV,EUR,EZ,NL,Common Stock,1440.2,130297.8
AEND GZ Equity,Aegon NV,EUR,GZ,NL,Common Stock,4.974,4592.3
AG SW Equity,Aegon NV,CHF,SW,NL,Common Stock,#N/A N/A,0
AJXA GR Equity,AFC Ajax NV,EUR,GR,NL,Common Stock,12.4,20.83333
AKZAA QX Equity,Akzo Nobel NV,EUR,QX,NL,Common Stock,#N/A N/A,#N/A N/A
ALFENA BQ Equity,Alfen Beheer BV,EUR,BQ,NL,Common Stock,102.2,4588.667
ARGNF UV Equity,Argenx SE,USD,UV,NL,Common Stock,293.5,585.9333496
ARGXEUR EO Equity,Argenx SE,EUR,EO,NL,Common Stock,#N/A N/A,#N/A N/A
ARGXEUR T2 Equity,Argenx SE,EUR,T2,NL,Common Stock,304.568,#N/A N/A
ASMA BQ Equity,ASM International NV,EUR,BQ,NL,Common Stock,289.65,5130.833
ASME GF Equity,ASML Holding NV,EUR,GF,NL,Common Stock,534.1,519.8666
ASME GM Equity,ASML Holding NV,EUR,GM,NL,Common Stock,535.4,78.83334
ASMEUR WT Equity,ASM International NV,EUR,WT,NL,Common Stock,277,4.6
ASRNLA BQ Equity,ASR Nederland NV,EUR,BQ,NL,Common Stock,42.59,2322.233
AUV GH Equity,autowerkstatt group NV,EUR,GH,NL,Common Stock,0.073,0
AUV1EUR XE Equity,autowerkstatt group NV,EUR,XE,NL,Common Stock,#N/A N/A,#N/A N/A
BBQ GR Equity,Beter Bed Holding NV,EUR,GR,NL,Common Stock,4.9,13.3
BESIA EB Equity,BE Semiconductor Industries NV,EUR,EB,NL,Common Stock,57.33,305561.7
BOKA EP Equity,Boskalis Westminster,EUR,EP,NL,Common Stock,32.32,174110.4
BOKA EZ Equity,Boskalis Westminster,EUR,EZ,NL,Common Stock,32.32,176677.9
BOKAA I2 Equity,Boskalis Westminster,EUR,I2,NL,Common Stock,32.33,52711.3
BRNLA EB Equity,Brunel International NV,EUR,EB,NL,Common Stock,10.68,14201.83
CMCOMA BQ Equity,CM.com NV,EUR,BQ,NL,Common Stock,15.5,383.8
CTPNVA BQ Equity,CTP NV,EUR,BQ,NL,Common Stock,12.94,3984.867
DSM EZ Equity,Koninklijke DSM NV,EUR,EZ,NL,Common Stock,158.3,614049.8
DSM X2 Equity,Koninklijke DSM NV,EUR,X2,NL,Common Stock,158.35,108143.8
DSMA BQ Equity,Koninklijke DSM NV,EUR,BQ,NL,Common Stock,158.4,2425.7
DSMN MU Equity,Koninklijke DSM NV,MXN,MU,NL,Common Stock,2942.45,0
EHCT NA Equity,European Healthcare Acquisition & Growth Co BV,EUR,NA,NL,Common Stock,#N/A N/A,#N/A N/A
ENVIA B3 Equity,Envipco Holding NV,EUR,B3,NL,Common Stock,#N/A N/A,#N/A N/A
FCAUEUR X2 Equity,Stellantis NV,EUR,X2,NL,Common Stock,14.4,2120622
FFAR1EUR EZ Equity,ForFarmers NV,EUR,EZ,NL,Common Stock,2.97,254295.2
FLOWA I2 Equity,Flow Traders,EUR,I2,NL,Common Stock,29.41,40707.5
G14 GF Equity,Signify NV,EUR,GF,NL,Common Stock,37.27,45.73333
